Name,SoilCover,VegCover,Impervious,MinTemp,MedianTemp,MaxTemp,TreeCover,PopDensity,FIPS,ISO2,ISO3,UN,name_2,AREA,POP2005,REGION,SUBREGION,LON,LAT
Aedes albopictus,29.000000000000000,11.000000000000000,59.000000000000000,25.000000000000000,28.000000000000000,32.000000000000000,0.000000000000000,90.512115478515625,CU,CU,CUB,192,Cuba,10982,11259905,19,29,-77.78100,21.29700
Aedes albopictus,19.000000000000000,48.000000000000000,32.000000000000000,24.750000000000000,26.250000000000000,28.750000000000000,2.000000000000000,30.082054138183594,CU,CU,CUB,192,Cuba,10982,11259905,19,29,-77.78100,21.29700
Aedes albopictus,24.000000000000000,47.000000000000000,28.000000000000000,24.250000000000000,25.750000000000000,27.500000000000000,6.000000000000000,18.770589828491211,CU,CU,CUB,192,Cuba,10982,11259905,19,29,-77.78100,21.29700
Aedes albopictus,22.000000000000000,53.000000000000000,19.000000000000000,25.250000000000000,27.000000000000000,29.000000000000000,12.000000000000000,6.232214450836182,CU,CU,CUB,192,Cuba,10982,11259905,19,29,-77.78100,21.29700
Aedes albopictus,40.000000000000000,37.000000000000000,21.000000000000000,25.250000000000000,27.500000000000000,28.750000000000000,0.000000000000000,18.166044235229492,CU,CU,CUB,192,Cuba,10982,11259905,19,29,-77.78100,21.29700
Aedes albopictus,255.000000000000000,255.000000000000000,255.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,255.000000000000000,0.000000000000000,CU,CU,CUB,192,Cuba,10982,11259905,19,29,-77.78100,21.29700
Aedes albopictus,11.000000000000000,62.000000000000000,24.000000000000000,23.500000000000000,24.750000000000000,25.750000000000000,9.000000000000000,28.079738616943359,CU,CU,CUB,192,Cuba,10982,11259905,19,29,-77.78100,21.29700
Aedes albopictus,7.000000000000000,62.000000000000000,30.000000000000000,23.000000000000000,24.000000000000000,25.250000000000000,28.000000000000000,8.023528099060059,CU,CU,CUB,192,Cuba,10982,11259905,19,29,-77.78100,21.29700
Aedes albopictus,11.000000000000000,68.000000000000000,18.000000000000000,23.000000000000000,24.000000000000000,25.000000000000000,29.000000000000000,3.526253223419189,CU,CU,CUB,192,Cuba,10982,11259905,19,29,-77.78100,21.29700
Aedes albopictus,8.000000000000000,77.000000000000000,13.000000000000000,23.500000000000000,24.000000000000000,25.000000000000000,37.000000000000000,9.693543434143066,CU,CU,CUB,192,Cuba,10982,11259905,19,29,-77.78100,21.29700
Aedes albopictus,255.000000000000000,255.000000000000000,255.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,255.000000000000000,0.000000000000000,CU,CU,CUB,192,Cuba,10982,11259905,19,29,-77.78100,21.29700
Aedes albopictus,255.000000000000000,255.000000000000000,255.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,255.000000000000000,0.000000000000000,CU,CU,CUB,192,Cuba,10982,11259905,19,29,-77.78100,21.29700
Aedes albopictus,23.000000000000000,56.000000000000000,21.000000000000000,26.000000000000000,28.000000000000000,30.500000000000000,2.000000000000000,3.772463083267212,CU,CU,CUB,192,Cuba,10982,11259905,19,29,-77.78100,21.29700
Aedes albopictus,35.000000000000000,25.000000000000000,38.000000000000000,25.000000000000000,26.750000000000000,28.000000000000000,2.000000000000000,284.766784667968750,CU,CU,CUB,192,Cuba,10982,11259905,19,29,-77.78100,21.29700
Aedes albopictus,19.000000000000000,46.000000000000000,34.000000000000000,24.250000000000000,25.750000000000000,27.500000000000000,5.000000000000000,440.537719726562500,CU,CU,CUB,192,Cuba,10982,11259905,19,29,-77.78100,21.29700
